asin,review_count,fake_count,real_count,fake_rate
B07MJJV8ZK,1,1,0,1.0
B07MKQNXXK,1,1,0,1.0
B07ML226ZN,1,1,0,1.0
B07ML4PYWS,1,1,0,1.0
B07MLR1HJJ,1,1,0,1.0
B07MMY3GM4,1,1,0,1.0
B07MNBXZVL,1,1,0,1.0
B07MNXR7ZT,1,1,0,1.0
B07MPN349S,1,1,0,1.0
B07MPWXW6J,1,1,0,1.0
B07MQ391NV,1,1,0,1.0
B07MQSPHTQ,1,1,0,1.0
B07MQVKR53,1,1,0,1.0
B07MR5G9SX,1,1,0,1.0
B07MSFJT77,1,1,0,1.0
B07MSKYL6H,1,1,0,1.0
B07MT7NZZB,1,1,0,1.0
B07MTK9CD3,1,1,0,1.0
B07MTWK44R,1,1,0,1.0
B07MV8CPQW,1,1,0,1.0
B07MV9KWT3,1,1,0,1.0
B07MVF46QW,1,1,0,1.0
B07MVP6FGJ,1,1,0,1.0
B07MVVWPP4,1,1,0,1.0
B07MW1TBSN,1,1,0,1.0
B07MW3Y46Z,1,1,0,1.0
B07MW9W1R9,1,1,0,1.0
B07MX1YD73,1,1,0,1.0
B07MX2BQ52,1,1,0,1.0
B07MX6MLFM,1,1,0,1.0
B07MX8YSQH,1,1,0,1.0
B07MXP1W75,1,1,0,1.0
B07MXRL1QM,1,1,0,1.0
B07MY3PYXV,1,1,0,1.0
B07MYWBKVH,1,1,0,1.0
B07MZTVNX7,1,1,0,1.0
B07N15C6ZP,1,1,0,1.0
B07N1C4SF7,1,1,0,1.0
B07N1GD31X,1,1,0,1.0
B07N1RGZHC,1,1,0,1.0
B07N1SRBZC,1,1,0,1.0
B07N2JTBZS,1,1,0,1.0
B07N2KW9PM,1,1,0,1.0
B07N2MRQR5,1,1,0,1.0
B07N318SLJ,1,1,0,1.0
B07N37TMK7,1,1,0,1.0
B07N38VZVQ,1,1,0,1.0
B07N3ZHF63,1,1,0,1.0
B07N45NL9L,1,1,0,1.0
B07N49Q33H,1,1,0,1.0
B07N4G46JZ,1,1,0,1.0
B07N53XT2T,1,1,0,1.0
B07N67QGDM,1,1,0,1.0
B07N6DV42T,1,1,0,1.0
B07N6RSC4S,1,1,0,1.0
B07N76YVRN,1,1,0,1.0
B07N8DZ1ZM,1,1,0,1.0
B07N8G1X9Q,1,1,0,1.0
B07N8G2B4K,1,1,0,1.0
B07N8HJGHW,1,1,0,1.0
B07N8J9LQV,1,1,0,1.0
B07N8TSZX3,1,1,0,1.0
B07NBM7K23,1,1,0,1.0
B07NC38M5F,1,1,0,1.0
B07NDJFR9W,1,1,0,1.0
B07NDLXGN2,1,1,0,1.0
B07NDMBVG8,1,1,0,1.0
B07NDSY5TP,1,1,0,1.0
B07NGCSZYY,1,1,0,1.0
B07NGYZBG4,1,1,0,1.0
B07NH4CH43,1,1,0,1.0
B07NHD2RQN,1,1,0,1.0
B07NHDWZZM,1,1,0,1.0
B07NHV9P5Z,1,1,0,1.0
B07NKXCGHK,1,1,0,1.0
B07NMHYP86,1,1,0,1.0
B07NMJM328,1,1,0,1.0
B07NN6YF3L,1,1,0,1.0
B07NNYC88G,1,1,0,1.0
B07NPGPG6J,1,1,0,1.0
B07NPK8X3G,1,1,0,1.0
B07NPTQK2H,1,1,0,1.0
B07NQ5NV63,1,1,0,1.0
B07NQ6XG1V,1,1,0,1.0
B07NQB45F6,1,1,0,1.0
B07NQRCR6N,1,1,0,1.0
B07NQSG33W,1,1,0,1.0
B07NRGFZL4,1,1,0,1.0
B07NRM5NVK,1,1,0,1.0
B07NRRNWVD,1,1,0,1.0
B07NRVKKKV,1,1,0,1.0
B07NSTJG4Z,1,1,0,1.0
B07NSVZD89,1,1,0,1.0
B07NT6XJQ8,1,1,0,1.0
B07NTBL5D1,1,1,0,1.0
B07NTWFT5G,1,1,0,1.0
B07NTZJ9PQ,1,1,0,1.0
B07NV357XH,1,1,0,1.0
B07NV6FT7K,1,1,0,1.0
B07NW7NCSX,1,1,0,1.0
B07NWD8ZWJ,1,1,0,1.0
B07NX1V4KF,1,1,0,1.0
B07NXWZZDW,1,1,0,1.0
B07NY3V5Y3,1,1,0,1.0
B07NY9TWJP,1,1,0,1.0
B07NYNTWNG,1,1,0,1.0
B07NYR2NTJ,1,1,0,1.0
B07NZ4F82C,1,1,0,1.0
B07NZXPXPN,1,1,0,1.0
B07P113GB4,1,1,0,1.0
B07P131GF6,1,1,0,1.0
B07P25LFL8,1,1,0,1.0
B07P27M9Y8,1,1,0,1.0
B07P33DJ5W,1,1,0,1.0
B07P3733RB,1,1,0,1.0
B07P3GZ57Z,1,1,0,1.0
B07P4D38SN,1,1,0,1.0
B07P4LCNZD,1,1,0,1.0
B07P5XWW7M,1,1,0,1.0
B07P61LV4B,1,1,0,1.0
B07P6467M3,1,1,0,1.0
B07P6BPTNF,1,1,0,1.0
B07P6H2GYD,1,1,0,1.0
B07P6J3HBP,1,1,0,1.0
B07P6W2CGY,1,1,0,1.0
B07P711K2B,1,1,0,1.0
B07P77TFLJ,1,1,0,1.0
B07P7G4NRZ,1,1,0,1.0
B07P8RTVLH,1,1,0,1.0
B07P8WJWCP,1,1,0,1.0
B07P8ZL7SS,1,1,0,1.0
B07P99C1XX,1,1,0,1.0
B07P9XJBLW,1,1,0,1.0
B07P9YV1CT,1,1,0,1.0
B07PBG1XVL,1,1,0,1.0
B07PBMDWBS,1,1,0,1.0
B07PBWY1ZD,1,1,0,1.0
B07PBYYL85,1,1,0,1.0
B07PBZXGX9,1,1,0,1.0
B07PCGSFGQ,1,1,0,1.0
B07PCH517L,1,1,0,1.0
B07PCLLWHJ,1,1,0,1.0
B07PCMVSX4,1,1,0,1.0
B07PCVRP48,1,1,0,1.0
B07PCW3572,1,1,0,1.0
B07PDL1314,1,1,0,1.0
B07PFN3YW2,1,1,0,1.0
B07PFYDDP1,1,1,0,1.0
B07PGCXCHF,1,1,0,1.0
B07PGSCDP1,1,1,0,1.0
B07PH2RH8T,1,1,0,1.0
B07PH458ZQ,1,1,0,1.0
B07PHL8SWN,1,1,0,1.0
B07PHNCYW8,1,1,0,1.0
B07PHWX88W,1,1,0,1.0
B07PJ2SJLX,1,1,0,1.0
B07PK5FN56,1,1,0,1.0
B07PLGN8WL,1,1,0,1.0
B07PLTCK6R,1,1,0,1.0
B07PMBW7CQ,1,1,0,1.0
B07PNW8TQK,1,1,0,1.0
B07PNXJ1C5,1,1,0,1.0
B07PP1FR4Q,1,1,0,1.0
B07PP818JQ,1,1,0,1.0
B07PPLWT1N,1,1,0,1.0
B07PPMWDDK,1,1,0,1.0
B07PQ6CP81,1,1,0,1.0
B07PQHSKYY,1,1,0,1.0
B07PQQB3WZ,1,1,0,1.0
B07PR1CB7F,1,1,0,1.0
B07PR9KQQX,1,1,0,1.0
B07PRK3P68,1,1,0,1.0
B07PS9P916,1,1,0,1.0
B07PSHWWXB,1,1,0,1.0
B07PSLNDL3,1,1,0,1.0
B07PT3B5XB,1,1,0,1.0
B07PTQHSQS,1,1,0,1.0
B07PV3R2Y4,1,1,0,1.0
B07PVLJPRP,1,1,0,1.0
B07PVPCV1G,1,1,0,1.0
B07PVPYYZY,1,1,0,1.0
B07PVYFVJS,1,1,0,1.0
B07PW1BVY8,1,1,0,1.0
B07PWC4XG8,1,1,0,1.0
B07PWLQHQ6,1,1,0,1.0
B07PWQZ3SN,1,1,0,1.0
B07PXWNPFS,1,1,0,1.0
B07PYT269K,1,1,0,1.0
B07PZ8BD56,1,1,0,1.0
B07PZ8KDHY,1,1,0,1.0
B07PZSX8QJ,1,1,0,1.0
B07PZWXMCV,1,1,0,1.0
B07PZYLD32,1,1,0,1.0
B07Q1DC383,1,1,0,1.0
B07Q1KWHHZ,1,1,0,1.0
B07Q23PRND,1,1,0,1.0
B07Q2TJ1D4,1,1,0,1.0
B07Q35Z3MM,1,1,0,1.0
B07Q3B7XPY,1,1,0,1.0
B07Q3V8C6G,1,1,0,1.0
B07Q449Q7J,1,1,0,1.0
B07Q4P79YT,1,1,0,1.0
B07Q569CVQ,1,1,0,1.0
B07Q5HDHFX,1,1,0,1.0
B07Q6J6W7C,1,1,0,1.0
B07Q6VRRMQ,1,1,0,1.0
B07Q6Y3V1Y,1,1,0,1.0
B07Q75WCQH,1,1,0,1.0
B07Q7PYPKY,1,1,0,1.0
B07Q81H1C7,1,1,0,1.0
B07Q8JDN5C,1,1,0,1.0
B07Q9516Z2,1,1,0,1.0
B07QCFDDS1,1,1,0,1.0
B07QDH2JNM,1,1,0,1.0
B07QDH54K5,1,1,0,1.0
B07QDL4RN7,1,1,0,1.0
B07QF1LW1L,1,1,0,1.0
B07QF5PGQ2,1,1,0,1.0
B07QF8WHDX,1,1,0,1.0
B07QFBZVDD,1,1,0,1.0
B07QFC7CPX,1,1,0,1.0
B07QFFDP89,1,1,0,1.0
B07QFP4N9D,1,1,0,1.0
B07QG231LQ,1,1,0,1.0
B07QG494L5,1,1,0,1.0
B07QG9NDJ9,1,1,0,1.0
B07QGKMDGP,1,1,0,1.0
B07QGL7DQV,1,1,0,1.0
B07QH6Y1Q5,1,1,0,1.0
B07QHCMY31,1,1,0,1.0
B07QJBHPYQ,1,1,0,1.0
B07QJCGYTF,1,1,0,1.0
B07QJXR4MN,1,1,0,1.0
B07QK4N9P2,1,1,0,1.0
B07QLN67ZB,1,1,0,1.0
B07QM2W8F6,1,1,0,1.0
B07QMBMVQ7,1,1,0,1.0
B07QMCXT39,1,1,0,1.0
B07QMXKR45,1,1,0,1.0
B07QMXMR6G,1,1,0,1.0
B07QN1DD71,1,1,0,1.0
B07QN666HD,1,1,0,1.0
B07QN8CGPL,1,1,0,1.0
B07QNH7JTJ,1,1,0,1.0
B07QNVCQJB,1,1,0,1.0
B07QNX9TJ3,1,1,0,1.0
B07QPCK18P,1,1,0,1.0
B07QPFLQTT,1,1,0,1.0
B07QPQGV98,1,1,0,1.0
B07QQ8Z86V,1,1,0,1.0
B07QQNQVRV,1,1,0,1.0
B07QQSQJVN,1,1,0,1.0
B07QR58VZN,1,1,0,1.0
B07QRXDD3S,1,1,0,1.0
B07QS1Y8Y2,1,1,0,1.0
B07QS4BG2B,1,1,0,1.0
B07QTHXN1D,1,1,0,1.0
B07QTJ8786,1,1,0,1.0
B07QTYCXKL,1,1,0,1.0
B07QV88W9D,1,1,0,1.0
B07QVH7ZKQ,1,1,0,1.0
B07QVK6CVB,1,1,0,1.0
B07QVNSJF7,1,1,0,1.0
B07QWBYQLF,1,1,0,1.0
B07QWCVKTN,1,1,0,1.0
B07QWD6YLV,1,1,0,1.0
B07QWFT57T,1,1,0,1.0
B07QYRDTD3,1,1,0,1.0
B07QZ4JC62,1,1,0,1.0
B07QZBWMR2,1,1,0,1.0
B07QZRJ8SH,1,1,0,1.0
B07QZZDFL1,1,1,0,1.0
B07R13TCY3,1,1,0,1.0
B07R1J65C2,1,1,0,1.0
B07R2B8XNF,1,1,0,1.0
B07R3D849Z,1,1,0,1.0
B07R3R2N5W,1,1,0,1.0
B07R411WLW,1,1,0,1.0
B07R4NKT93,1,1,0,1.0
B07R5H4F7S,1,1,0,1.0
B07R5PQK1B,1,1,0,1.0
B07R5S9WGC,1,1,0,1.0
B07R8JTMYG,1,1,0,1.0
B07R8V46J4,1,1,0,1.0
B07RC8GWPR,1,1,0,1.0
B07RCBBJ14,1,1,0,1.0
B07RCDVJ7N,1,1,0,1.0
B07RCYSFYC,1,1,0,1.0
B07RFF73B3,1,1,0,1.0
B07RFSVVVL,1,1,0,1.0
B07RFVNGG6,1,1,0,1.0
B07RG8CS9B,1,1,0,1.0
B07RG9VYF6,1,1,0,1.0
B07RGN3ZFR,1,1,0,1.0
B07RGTK9B4,1,1,0,1.0
B07RH4FG6X,1,1,0,1.0
B07RHM65GK,1,1,0,1.0
B07RJJMGHB,1,1,0,1.0
B07RJSKNCZ,1,1,0,1.0
B07RL1C598,1,1,0,1.0
B07RLY4FTC,1,1,0,1.0
B07RM6HDC5,1,1,0,1.0
B07RN3M59P,1,1,0,1.0
B07RN662X3,1,1,0,1.0
B07RNC5S7F,1,1,0,1.0
B07RNKFKPC,1,1,0,1.0
B07RNW24LJ,1,1,0,1.0
B07RP6C368,1,1,0,1.0
B07RP9FXLW,1,1,0,1.0
B07RPMRPW9,1,1,0,1.0
B07RPVW3YD,1,1,0,1.0
B07RPY5CP2,1,1,0,1.0
B07RQ7TH9Z,1,1,0,1.0
B07RQNVMZD,1,1,0,1.0
B07RQRJ9WD,1,1,0,1.0
B07RQXLCTY,1,1,0,1.0
B07RRR2PJ4,1,1,0,1.0
B07RRRZRBY,1,1,0,1.0
B07RS4K97B,1,1,0,1.0
B07RT5RRY9,1,1,0,1.0
B07RT5X14L,1,1,0,1.0
B07RT9WPFM,1,1,0,1.0
B07RTK8GR1,1,1,0,1.0
B07RVB9C98,1,1,0,1.0
B07RVFFGTM,1,1,0,1.0
B07RW5R4RQ,1,1,0,1.0
B07RWQW21J,1,1,0,1.0
B07RWTP2JW,1,1,0,1.0
B07RWXYYPQ,1,1,0,1.0
B07RX6ZVTW,1,1,0,1.0
B07RXPR48M,1,1,0,1.0
B07RY76W27,1,1,0,1.0
B07RYB359R,1,1,0,1.0
B07RYF2T4S,1,1,0,1.0
B07RZ7HFBK,1,1,0,1.0
B07RZH5NKX,1,1,0,1.0
B07RZYQ1CH,1,1,0,1.0
B07S1C6DG4,1,1,0,1.0
B07S1VGKLT,1,1,0,1.0
B07S24NG9Y,1,1,0,1.0
B07S2H16RX,1,1,0,1.0
B07S2J18BP,1,1,0,1.0
B07S2J6MS9,1,1,0,1.0
B07S2YMTP1,1,1,0,1.0
B07S3V7PJJ,1,1,0,1.0
B07S472ND4,1,1,0,1.0
B07S5Q9LLX,1,1,0,1.0
B07S66WG78,1,1,0,1.0
B07S68STD3,1,1,0,1.0
B07S6989X3,1,1,0,1.0
B07S69RWYF,1,1,0,1.0
B07S6LL2V4,1,1,0,1.0
B07S6QMLW3,1,1,0,1.0
B07S6ZMSC7,1,1,0,1.0
B07S7VYTQ6,1,1,0,1.0
B07S7WDT1C,1,1,0,1.0
B07S83MCHF,1,1,0,1.0
B07S88Q82H,1,1,0,1.0
B07S88XC5S,1,1,0,1.0
B07S8F2X21,1,1,0,1.0
B07S8F3LRC,1,1,0,1.0
B07S8VWHW5,1,1,0,1.0
B07S8ZQMN6,1,1,0,1.0
B07S9GZZ6H,1,1,0,1.0
B07S9J7T5M,1,1,0,1.0
B07SB3XS15,1,1,0,1.0
B07SB54CJZ,1,1,0,1.0
B07SBJJD1K,1,1,0,1.0
B07SBK5C6Q,1,1,0,1.0
B07SBNKYZ1,1,1,0,1.0
B07SDBZJ8W,1,1,0,1.0
B07SDQNK1R,1,1,0,1.0
B07SFFSKY6,1,1,0,1.0
B07SFT32J6,1,1,0,1.0
B07SFVXNRL,1,1,0,1.0
B07SGDBGDY,1,1,0,1.0
B07SGMF6BX,1,1,0,1.0
B07SGPV3LB,1,1,0,1.0
B07SH3579W,1,1,0,1.0
B07SHSHDLB,1,1,0,1.0
B07SHTFB3M,1,1,0,1.0
B07SHX22XQ,1,1,0,1.0
B07SHZ1MF2,1,1,0,1.0
B07SJNYHMM,1,1,0,1.0
B07SJX9XG7,1,1,0,1.0
B07SKGQHQC,1,1,0,1.0
B07SLDM495,1,1,0,1.0
B07SLLYPVR,1,1,0,1.0
B07SLQ8WGS,1,1,0,1.0
B07SM7TFKF,1,1,0,1.0
B07SMMXRQS,1,1,0,1.0
B07SNCN2LJ,1,1,0,1.0
B07SNDXJYS,1,1,0,1.0
B07SPB52RV,1,1,0,1.0
B07SPRJTF6,1,1,0,1.0
B07SQ17GS2,1,1,0,1.0
B07SQ5K747,1,1,0,1.0
B07SQ8193F,1,1,0,1.0
B07SQH22VV,1,1,0,1.0
B07SQVXM4P,1,1,0,1.0
B07SQXYJVZ,1,1,0,1.0
B07SQZWBP5,1,1,0,1.0
B07SRD13CZ,1,1,0,1.0
B07SS55LVW,1,1,0,1.0
B07SS5WSCP,1,1,0,1.0
B07STGLQCQ,1,1,0,1.0
B07STZPR5W,1,1,0,1.0
B07SVDDXNM,1,1,0,1.0
B07SW6H672,1,1,0,1.0
B07SX9T98J,1,1,0,1.0
B07SY7WPS4,1,1,0,1.0
B07SYCHJZS,1,1,0,1.0
B07SZD2S8K,1,1,0,1.0
B07T1BK4VG,1,1,0,1.0
B07T1PXW39,1,1,0,1.0
B07T1Q7VRR,1,1,0,1.0
B07T1TPW4P,1,1,0,1.0
B07T23FR6R,1,1,0,1.0
B07T281S4R,1,1,0,1.0
B07T285G1F,1,1,0,1.0
B07T289X83,1,1,0,1.0
B07T2WL3MX,1,1,0,1.0
B07T2WWYY1,1,1,0,1.0
B07T2Y3CWP,1,1,0,1.0
B07T368J41,1,1,0,1.0
B07T3WQPRF,1,1,0,1.0
B07T44YXRK,1,1,0,1.0
B07T4Y9LWN,1,1,0,1.0
B07T5527L6,1,1,0,1.0
B07T5YCY8C,1,1,0,1.0
B07T6BCY83,1,1,0,1.0
B07T6BRRZR,1,1,0,1.0
B07T71TFTY,1,1,0,1.0
B07T7D5F1D,1,1,0,1.0
B07T9FQK4G,1,1,0,1.0
B07T9PBTX5,1,1,0,1.0
B07TB2JG2F,1,1,0,1.0
B07TC5123G,1,1,0,1.0
B07TCDW7RQ,1,1,0,1.0
B07TD9WYH9,1,1,0,1.0
B07TDJLYBR,1,1,0,1.0
B07TF6V23B,1,1,0,1.0
B07TGSM5N1,1,1,0,1.0
B07TJX5BT5,1,1,0,1.0
B07TK9JTMB,1,1,0,1.0
B07TKTMFHK,1,1,0,1.0
B07TLT4WKF,1,1,0,1.0
B07TMYHPPS,1,1,0,1.0
B07TN5XJVH,1,1,0,1.0
B07TN7LKKK,1,1,0,1.0
B07TN7W8ZK,1,1,0,1.0
B07TNZCL78,1,1,0,1.0
B07TP3KFQL,1,1,0,1.0
B07TQ669QT,1,1,0,1.0
B07TQS7L5Y,1,1,0,1.0
B07TT21QLV,1,1,0,1.0
B07TTB4NMH,1,1,0,1.0
B07TTFY8HR,1,1,0,1.0
B07TTJV592,1,1,0,1.0
B07TV7DFZC,1,1,0,1.0
B07TVN6GZ8,1,1,0,1.0
B07TVX9392,1,1,0,1.0
B07TW2H68P,1,1,0,1.0
B07TW73FBR,1,1,0,1.0
B07TW7ZWKZ,1,1,0,1.0
B07TWTJ4W8,1,1,0,1.0
B07TXD2DD9,1,1,0,1.0
B07TXGF1TP,1,1,0,1.0
B07TXNDWW3,1,1,0,1.0
B07TY6R4WB,1,1,0,1.0
B07TYCPBZ3,1,1,0,1.0
B07TYWHSN2,1,1,0,1.0
B07TZ4RFCC,1,1,0,1.0
B07TZ6VVXJ,1,1,0,1.0
B07TZG3DDV,1,1,0,1.0
B07TZNCFXM,1,1,0,1.0
B07V1HJWRZ,1,1,0,1.0
B07V1L2H66,1,1,0,1.0
B07V1MPHKN,1,1,0,1.0
B07V1WCG1B,1,1,0,1.0
B07V2CYXB7,1,1,0,1.0
B07V2DWH5N,1,1,0,1.0
B07V2Y4Z5B,1,1,0,1.0
B07V347MSD,1,1,0,1.0
B07V3MNVQD,1,1,0,1.0
B07V4FWMS2,1,1,0,1.0
B07V4NKGFV,1,1,0,1.0
B07V54QQPT,1,1,0,1.0
B07V5JYGK1,1,1,0,1.0
B07V5LN5PM,1,1,0,1.0
B07V5YBSZ8,1,1,0,1.0
B07V7TLR66,1,1,0,1.0
B07V829Z8R,1,1,0,1.0
B07V8FSLDP,1,1,0,1.0
B07V9FVH7Z,1,1,0,1.0
B07V9K3QV9,1,1,0,1.0
B07V9TG29P,1,1,0,1.0
B07V9WPMLX,1,1,0,1.0
B07VB79NL5,1,1,0,1.0
B07VBD72KV,1,1,0,1.0
B07VBWKM2C,1,1,0,1.0
B07VBZD56Q,1,1,0,1.0
B07VC1F7M5,1,1,0,1.0
B07VC4LXRV,1,1,0,1.0
B07VC68YRX,1,1,0,1.0
B07VCBHSMP,1,1,0,1.0
B07VCBNMYT,1,1,0,1.0
B07VCTLWH2,1,1,0,1.0
B07VD6X26V,1,1,0,1.0
B07VDB82VD,1,1,0,1.0
B07VDQ2W2T,1,1,0,1.0
B07VDVJCQX,1,1,0,1.0
B07VF3RNQP,1,1,0,1.0
B07VF6ZCB3,1,1,0,1.0
B07VFHK57V,1,1,0,1.0
B07VFQRS71,1,1,0,1.0
B07VFS29V3,1,1,0,1.0
B07VGBBNTH,1,1,0,1.0
B07VGBZ4HK,1,1,0,1.0
B07VGFD4H4,1,1,0,1.0
B07VH6KQ9G,1,1,0,1.0
B07VHCGQQ6,1,1,0,1.0
B07VHKCF13,1,1,0,1.0
B07VJ2RJ8N,1,1,0,1.0
B07VJMKSMM,1,1,0,1.0
B07VJYQP4V,1,1,0,1.0
B07VJYXYDW,1,1,0,1.0
B07VK55G8B,1,1,0,1.0
B07VKCQJDN,1,1,0,1.0
B07VKDXNV4,1,1,0,1.0
B07VKZ84CZ,1,1,0,1.0
B07VL15CT2,1,1,0,1.0
B07VLCCM8S,1,1,0,1.0
B07VM824SJ,1,1,0,1.0
B07VM8C6M1,1,1,0,1.0
B07VMVBK9T,1,1,0,1.0
B07VMXFLP5,1,1,0,1.0
B07VN5J1GY,1,1,0,1.0
B07VP2WS5F,1,1,0,1.0
B07VP3D6PJ,1,1,0,1.0
B07VQNW73K,1,1,0,1.0
B07VRPXQ5Y,1,1,0,1.0
B07VS77Z8Z,1,1,0,1.0
B07VSPKGCJ,1,1,0,1.0
B07VSQCDQD,1,1,0,1.0
B07VT2LSCH,1,1,0,1.0
B07VTLFWCW,1,1,0,1.0
B07VTV1YV3,1,1,0,1.0
B07VVHLM77,1,1,0,1.0
B07VVPDZ9V,1,1,0,1.0
B07VWGYFLM,1,1,0,1.0
B07VWWG8N7,1,1,0,1.0
B07VZCV9DS,1,1,0,1.0
B07W11LZ46,1,1,0,1.0
B07W122B2X,1,1,0,1.0
B07W12JZZH,1,1,0,1.0
B07W1VXKT7,1,1,0,1.0
B07W1Z6LSH,1,1,0,1.0
B07W3GG32V,1,1,0,1.0
B07W3HQY17,1,1,0,1.0
B07W3KZJ58,1,1,0,1.0
B07W3TG8XQ,1,1,0,1.0
B07W46452P,1,1,0,1.0
B07W48T2F5,1,1,0,1.0
B07W4RDZJP,1,1,0,1.0
B07W4VGQRV,1,1,0,1.0
B07W4VVX84,1,1,0,1.0
B07W5CVMG4,1,1,0,1.0
B07W63PJL8,1,1,0,1.0
B07W6CWCSV,1,1,0,1.0
B07W6FNF4H,1,1,0,1.0
B07W7P973L,1,1,0,1.0
B07W7PNSV2,1,1,0,1.0
B07W867GKX,1,1,0,1.0
B07W995F7B,1,1,0,1.0
B07W9CV9NP,1,1,0,1.0
B07WBY49KJ,1,1,0,1.0
B07WCF14YZ,1,1,0,1.0
B07WCWFJWT,1,1,0,1.0
B07WD28GMH,1,1,0,1.0
B07WDFD9XT,1,1,0,1.0
B07WDHNLRC,1,1,0,1.0
B07WDSMJM4,1,1,0,1.0
B07WDYCYFM,1,1,0,1.0
B07WFJQG35,1,1,0,1.0
B07WG3MS68,1,1,0,1.0
B07WG6B9VZ,1,1,0,1.0
B07WG6H8JQ,1,1,0,1.0
B07WGQVR7N,1,1,0,1.0
B07WGZNGKB,1,1,0,1.0
B07WGZWK4X,1,1,0,1.0
B07WJCGGVP,1,1,0,1.0
B07WJGMTFL,1,1,0,1.0
B07WK1BRML,1,1,0,1.0
B07WLP84QC,1,1,0,1.0
B07WLTMFDJ,1,1,0,1.0
B07WN1VJ9V,1,1,0,1.0
B07WNN8YTC,1,1,0,1.0
B07WNS91KY,1,1,0,1.0
B07WP33F8B,1,1,0,1.0
B07WP8K6FH,1,1,0,1.0
B07WP9WXZV,1,1,0,1.0
B07WPTHHXS,1,1,0,1.0
B07WPTWVVH,1,1,0,1.0
B07WPTYXS9,1,1,0,1.0
B07WQWHBKC,1,1,0,1.0
B07WR2SX55,1,1,0,1.0
B07WR3HGN9,1,1,0,1.0
B07WR65X21,1,1,0,1.0
B07WRB559W,1,1,0,1.0
B07WRZB5RN,1,1,0,1.0
B07WS7D7MT,1,1,0,1.0
B07WS85CM3,1,1,0,1.0
B07WS9196Q,1,1,0,1.0
B07WSFH547,1,1,0,1.0
B07WSNHFS1,1,1,0,1.0
B07WSP7N5K,1,1,0,1.0
B07WTYYQX8,1,1,0,1.0
B07WVYK2VS,1,1,0,1.0
B07WVYR5BS,1,1,0,1.0
B07WW2HC25,1,1,0,1.0
B07WWL7JXN,1,1,0,1.0
B07WWX98TN,1,1,0,1.0
B07WX115DC,1,1,0,1.0
B07WX6J4VB,1,1,0,1.0
B07WY3T3PW,1,1,0,1.0
B07WZNH99Q,1,1,0,1.0
B07WZQ5YL9,1,1,0,1.0
B07WZQYCL2,1,1,0,1.0
B07WZYXBH6,1,1,0,1.0
B07X11CW9R,1,1,0,1.0
B07X2JL6NH,1,1,0,1.0
B07X334RG2,1,1,0,1.0
B07X3QMQS6,1,1,0,1.0
B07X3Y7GCF,1,1,0,1.0
B07X43TMS8,1,1,0,1.0
B07X4G2QNK,1,1,0,1.0
B07X5JSJ1M,1,1,0,1.0
B07X7X958Q,1,1,0,1.0
B07X8FGQNP,1,1,0,1.0
B07X8PKPSZ,1,1,0,1.0
B07X8QSZ5B,1,1,0,1.0
B07X8V8GPZ,1,1,0,1.0
B07X94BQD5,1,1,0,1.0
B07X9S648L,1,1,0,1.0
B07X9V2VFS,1,1,0,1.0
B07XB5NKWK,1,1,0,1.0
B07XBBR8BX,1,1,0,1.0
B07XBHL2TF,1,1,0,1.0
B07XBKG2JP,1,1,0,1.0
B07XBKGQKR,1,1,0,1.0
B07XBKK1NW,1,1,0,1.0
B07XBKQG22,1,1,0,1.0
B07XBYZ921,1,1,0,1.0
B07XCHXQJT,1,1,0,1.0
B07XCK5X1P,1,1,0,1.0
B07XCNF3HY,1,1,0,1.0
B07XDWHDQR,1,1,0,1.0
B07XFM5Q6M,1,1,0,1.0
B07XG1RHGB,1,1,0,1.0
B07XG6LVFV,1,1,0,1.0
B07XJHBYWV,1,1,0,1.0
B07XJN5GJP,1,1,0,1.0
B07XJYF1F9,1,1,0,1.0
B07XK68R2D,1,1,0,1.0
B07XK96QCG,1,1,0,1.0
B07XKY3N9B,1,1,0,1.0
B07XL4F4J1,1,1,0,1.0
B07XL6F3SV,1,1,0,1.0
B07XLGL9LR,1,1,0,1.0
B07XLV9VJ7,1,1,0,1.0
B07XM74H2P,1,1,0,1.0
B07XM7N7G4,1,1,0,1.0
B07XNRW1S9,1,1,0,1.0
B07XP1Y8Z6,1,1,0,1.0
B07XQ2FCNS,1,1,0,1.0
B07XQCLQ81,1,1,0,1.0
B07XQKH3RY,1,1,0,1.0
B07XRWDM1Y,1,1,0,1.0
B07XRWQWD7,1,1,0,1.0
B07XTHM4P2,1,1,0,1.0
B07XWBVDWL,1,1,0,1.0
B07XYV9GF4,1,1,0,1.0
B07XZ1WTBG,1,1,0,1.0
B07XZ2V3X4,1,1,0,1.0
B07XZJHTCQ,1,1,0,1.0
B07Y1KD6RR,1,1,0,1.0
B07Y211DWK,1,1,0,1.0
B07Y25JWD3,1,1,0,1.0
B07Y25VPBW,1,1,0,1.0
B07Y26CQV6,1,1,0,1.0
B07Y2FYZZH,1,1,0,1.0
B07Y2K4B3L,1,1,0,1.0
B07Y2R83BK,1,1,0,1.0
B07Y2RM9CP,1,1,0,1.0
B07Y3WCZSX,1,1,0,1.0
B07Y4224GY,1,1,0,1.0
B07Y44P66V,1,1,0,1.0
B07Y553BTX,1,1,0,1.0
B07Y5NWDBD,1,1,0,1.0
B07Y5PMC3G,1,1,0,1.0
B07Y5VHM2K,1,1,0,1.0
B07Y6SLM5Q,1,1,0,1.0
